direction,datetime,price,signal
buy,2023-09-12 11:10:00-04:00,332.69000244140625,moving_average
sell,2023-09-12 11:23:00-04:00,332.29998779296875,stop_loss
sell,2023-09-12 11:30:00-04:00,332.81988525390625,moving_average
buy,2023-09-12 11:47:00-04:00,333.1700134277344,stop_loss
sell,2023-09-12 12:04:00-04:00,333.6600036621094,moving_average
buy,2023-09-12 12:17:00-04:00,334.0299987792969,stop_loss
buy,2023-09-12 13:09:00-04:00,332.9560852050781,moving_average
sell,2023-09-12 13:23:00-04:00,333.9599914550781,take_profit
sell,2023-09-12 13:24:00-04:00,334.1199951171875,moving_average
buy,2023-09-12 13:44:00-04:00,332.989990234375,take_profit
buy,2023-09-12 14:01:00-04:00,331.9700012207031,moving_average
sell,2023-09-12 15:15:00-04:00,331.5899963378906,stop_loss
buy,2023-09-12 15:55:00-04:00,332.1430969238281,moving_average
sell,2023-09-12 15:58:00-04:00,331.6099853515625,stop_loss
buy,2023-09-12 15:59:00-04:00,331.75,moving_average
buy,2023-09-12 09:38:00-04:00,141.82000732421875,moving_average
sell,2023-09-12 10:27:00-04:00,141.46359252929688,stop_loss
buy,2023-09-12 10:28:00-04:00,141.47999572753906,moving_average
sell,2023-09-12 10:30:00-04:00,141.14199829101562,stop_loss
buy,2023-09-12 10:31:00-04:00,141.26499938964844,moving_average
sell,2023-09-12 10:59:00-04:00,140.88499450683594,stop_loss
buy,2023-09-12 11:09:00-04:00,140.8249969482422,moving_average
sell,2023-09-12 12:42:00-04:00,141.91859436035156,take_profit
sell,2023-09-12 13:05:00-04:00,142.27999877929688,moving_average
buy,2023-09-12 13:19:00-04:00,142.63999938964844,stop_loss
sell,2023-09-12 13:21:00-04:00,142.69500732421875,moving_average
buy,2023-09-12 13:47:00-04:00,141.64500427246094,take_profit
buy,2023-09-12 13:48:00-04:00,141.61000061035156,moving_average
sell,2023-09-12 14:41:00-04:00,141.2949981689453,stop_loss
buy,2023-09-13 09:36:00-04:00,176.00999450683594,moving_average
sell,2023-09-13 09:38:00-04:00,175.42999267578125,stop_loss
buy,2023-09-13 09:40:00-04:00,175.460205078125,moving_average
sell,2023-09-13 09:50:00-04:00,175.0,stop_loss
buy,2023-09-13 09:51:00-04:00,174.76499938964844,moving_average
sell,2023-09-13 09:59:00-04:00,175.80819702148438,take_profit
sell,2023-09-13 10:01:00-04:00,175.8300018310547,moving_average
buy,2023-09-13 10:14:00-04:00,174.68020629882812,take_profit
buy,2023-09-13 10:15:00-04:00,174.4250030517578,moving_average
sell,2023-09-13 11:30:00-04:00,175.44500732421875,take_profit
sell,2023-09-13 11:45:00-04:00,175.29629516601562,moving_average
buy,2023-09-13 11:48:00-04:00,175.702392578125,stop_loss
sell,2023-09-13 11:49:00-04:00,175.6748046875,moving_average
buy,2023-09-13 12:05:00-04:00,175.98989868164062,stop_loss
buy,2023-09-13 12:12:00-04:00,175.82000732421875,moving_average
sell,2023-09-13 12:40:00-04:00,175.43899536132812,stop_loss
sell,2023-09-13 12:55:00-04:00,175.658203125,moving_average
buy,2023-09-13 14:31:00-04:00,174.61300659179688,take_profit
buy,2023-09-13 14:49:00-04:00,174.8300018310547,moving_average
sell,2023-09-13 14:54:00-04:00,174.47500610351562,stop_loss
buy,2023-09-13 14:55:00-04:00,174.46499633789062,moving_average
sell,2023-09-13 15:55:00-04:00,174.14999389648438,stop_loss
buy,2023-09-13 15:56:00-04:00,174.3699951171875,moving_average
sell,2023-09-13 15:59:00-04:00,174.16000366210938,last_row
sell,2023-09-13 09:36:00-04:00,334.3900146484375,moving_average
buy,2023-09-13 09:41:00-04:00,335.1199951171875,stop_loss
sell,2023-09-13 09:42:00-04:00,335.07501220703125,moving_average
buy,2023-09-13 09:54:00-04:00,333.8486022949219,take_profit
buy,2023-09-13 09:55:00-04:00,333.5,moving_average
sell,2023-09-13 09:57:00-04:00,334.510009765625,take_profit
sell,2023-09-13 09:58:00-04:00,334.6099853515625,moving_average
buy,2023-09-13 10:04:00-04:00,333.25,take_profit
buy,2023-09-13 10:05:00-04:00,333.239990234375,moving_average
sell,2023-09-13 10:07:00-04:00,332.9100036621094,stop_loss
buy,2023-09-13 10:10:00-04:00,332.6700134277344,moving_average
sell,2023-09-13 10:15:00-04:00,332.3299865722656,stop_loss
buy,2023-09-13 10:16:00-04:00,332.2099914550781,moving_average
sell,2023-09-13 10:25:00-04:00,333.4200134277344,take_profit
sell,2023-09-13 10:26:00-04:00,333.67999267578125,moving_average
buy,2023-09-13 10:31:00-04:00,334.0400085449219,stop_loss
sell,2023-09-13 10:39:00-04:00,334.7298889160156,moving_average
buy,2023-09-13 11:05:00-04:00,335.17999267578125,stop_loss
sell,2023-09-13 11:27:00-04:00,335.3594970703125,moving_average
buy,2023-09-13 11:51:00-04:00,334.0487060546875,take_profit
sell,2023-09-13 12:20:00-04:00,335.1919860839844,moving_average
buy,2023-09-13 12:22:00-04:00,335.55499267578125,stop_loss
sell,2023-09-13 12:55:00-04:00,336.010009765625,moving_average
buy,2023-09-13 13:24:00-04:00,336.3500061035156,stop_loss
buy,2023-09-13 14:04:00-04:00,336.1499938964844,moving_average
